532.7   1.556519   1.565972   1.552167   1.560375   1.550684   1.561512   1.548958   1.563032   1.228004   1.227133   1.232128   1.232601   
532.75   1.59614   1.605456   1.591831   1.599882   1.590432   1.6013   1.588619   1.602775   1.273173   1.272447   1.277469   1.277973   
532.8   1.634634   1.643782   1.630368   1.638269   1.629084   1.6399   1.62717   1.64135   1.319517   1.318951   1.32398   1.324508   
532.85   1.671864   1.680822   1.667639   1.675405   1.666492   1.677178   1.664471   1.678631   1.366831   1.36642   1.371456   1.372   
532.9   1.707741   1.716493   1.703563   1.711204   1.702568   1.713054   1.700441   1.714534   1.41491   1.41463   1.419692   1.420242   
532.95   1.742178   1.750713   1.738058   1.745577   1.737223   1.747449   1.734998   1.748978   1.463526   1.463336   1.468454   1.469002   
533   1.775087   1.783398   1.771045   1.778437   1.770372   1.780284   1.768063   1.78188   1.512361   1.512226   1.517417   1.517959   
533.05   1.80638   1.814465   1.802444   1.809697   1.801927   1.811479   1.799553   1.813158   1.561078   1.56097   1.566242   1.566771   
533.1   1.835969   1.843833   1.832173   1.83927   1.8318   1.840955   1.829389   1.84273   1.609338   1.609237   1.614588   1.6151   
533.15   1.863766   1.871418   1.860154   1.867068   1.859906   1.868635   1.857489   1.870515   1.656801   1.656698   1.662114   1.662604   
533.2   1.889734   1.897191   1.886346   1.893057   1.886194   1.894486   1.883813   1.896482   1.703128   1.703022   1.708479   1.708944   
533.25   1.913912   1.921195   1.910784   1.917275   1.910701   1.91855   1.908393   1.920669   1.747981   1.74788   1.753343   1.75378   
533.3   1.936351   1.943478   1.933508   1.939763   1.933476   1.940873   1.93127   1.943115   1.791049   1.79097   1.796403   1.796804   
533.35   1.957099   1.964086   1.954559   1.960567   1.954566   1.961502   1.952482   1.963861   1.832147   1.832106   1.83748   1.837836   
533.4   1.976207   1.983067   1.973979   1.979728   1.974018   1.980483   1.97207   1.982948   1.871123   1.871136   1.876419   1.876725   
533.45   1.993723   2.00047   1.991809   1.99729   1.991881   1.997864   1.990073   2.000417   1.907829   1.907906   1.913068   1.913319   
533.5   2.009697   2.01634   2.008089   2.013297   2.008203   2.013691   2.006531   2.016307   1.942114   1.942263   1.947273   1.947466   
533.55   2.024177   2.030725   2.02286   2.027791   2.023032   2.028011   2.021483   2.030659   1.973829   1.974053   1.97888   1.979017   
533.6   2.037198   2.043657   2.036153   2.040805   2.036401   2.040856   2.034959   2.043505   2.002823   2.003123   2.007737   2.007819   
533.65   2.048779   2.055154   2.04799   2.052359   2.048327   2.052251   2.046976   2.054871   2.02895   2.029324   2.033697   2.033727   
533.7   2.058938   2.065234   2.058389   2.062476   2.058827   2.062215   2.057553   2.06478   2.052142   2.052588   2.056701   2.056678   
533.75   2.067694   2.073915   2.06737   2.071177   2.067916   2.070773   2.066707   2.07326   2.072404   2.072919   2.076756   2.076681   
533.8   2.075065   2.081216   2.074954   2.078485   2.07561   2.077944   2.074457   2.080334   2.089744   2.090324   2.09387   2.093746   
533.85   2.081068   2.087154   2.081161   2.08442   2.081923   2.083752   2.080819   2.086029   2.10417   2.10481   2.108052   2.10788   
533.9   2.085724   2.091749   2.086009   2.089005   2.086872   2.088218   2.085813   2.090369   2.115692   2.116386   2.119311   2.119094   
533.95   2.08905   2.095018   2.08952   2.092261   2.090473   2.091365   2.089455   2.09338   2.124316   2.125057   2.127654   2.127398   
534   2.091108   2.097033   2.091755   2.094261   2.092778   2.093259   2.091808   2.095138   2.130051   2.130832   2.13309   2.1328   
534.05   2.092037   2.097933   2.092852   2.095143   2.09392   2.094038   2.093008   2.095785   2.13292   2.133733   2.135648   2.135329   
534.1   2.091979   2.097863   2.092956   2.095054   2.094044   2.093845   2.093202   2.095467   2.133084   2.133925   2.135509   2.135158   
534.15   2.091079   2.096967   2.09221   2.09414   2.093296   2.092824   2.092534   2.094332   2.130784   2.13165   2.132914   2.132531   
534.2   2.08948   2.095391   2.090761   2.092546   2.091819   2.091118   2.09115   2.092526   2.12626   2.127147   2.128107   2.127692   
534.25   2.087327   2.093279   2.088753   2.090419   2.089759   2.088871   2.089197   2.090196   2.119751   2.120658   2.12133   2.120884   
534.3   2.084762   2.090776   2.086331   2.087903   2.08726   2.086226   2.086818   2.087489   2.1115   2.112424   2.112827   2.112351   
